"","account_length","international_plan","voice_mail_plan","number.vmail.messages","total_day_calls","total_day_charge","total_eve_calls","total_eve_charge","total_night_calls","total_night_charge","total_intl_calls","total_intl_charge","customer_service_calls","churn"
"2796",52,"0","0",0,80,21.98,101,12.13,89,11.62,4,3.32,3,"0"
"2797",146,"0","0",0,77,19.65,100,18.16,72,9.83,6,2.89,1,"0"
"2798",120,"0","1",23,114,37.72,84,21.65,117,11.27,5,1.94,2,"0"
"2799",130,"0","0",0,113,44.83,103,15.85,99,8.79,6,3.97,1,"1"
"2800",90,"0","0",0,91,10.42,94,16.52,80,6.44,9,3.08,1,"0"
"2801",147,"1","0",0,113,31.25,110,14,87,5,4,2.73,1,"0"
"2802",159,"0","0",0,68,28.46,74,12.22,111,6.3,3,2.78,0,"1"
"2803",74,"0","1",27,122,26.2,150,16.6,86,12.45,2,3.56,4,"0"
"2804",130,"0","0",0,101,42.84,105,14.47,64,9.41,5,1.54,0,"0"
"2805",155,"1","0",0,94,27.73,108,24.79,111,4.34,3,3.02,0,"0"
"2806",87,"0","0",0,80,33.71,89,15.9,96,6.01,4,4.48,2,"0"
"2807",81,"0","0",0,48,55.2,82,20.09,78,8.44,5,3.54,0,"1"
"2808",99,"0","0",0,78,21.81,120,18.3,140,6.47,9,3.86,2,"0"
"2809",131,"0","0",0,110,31.94,101,17.04,125,9.12,9,2.75,2,"0"
"2810",89,"0","0",0,71,21.96,68,18.2,100,9.67,4,2.78,4,"1"
"2811",123,"1","0",0,106,21.34,96,10.96,129,11.34,6,1.7,4,"1"
"2812",130,"0","1",26,108,43.72,122,19.07,118,9.18,4,3.4,1,"0"
"2813",99,"0","0",0,90,21.18,70,12.44,95,7.62,6,2.84,1,"0"
"2814",36,"0","0",0,144,29.77,69,18.44,146,10.97,3,2.67,1,"0"
"2815",87,"0","0",0,91,21.13,105,14.74,109,11.53,5,2.03,3,"0"
"2816",139,"0","0",0,130,46.17,131,13.26,108,6.13,9,3.13,2,"0"
"2817",189,"0","0",0,80,37.38,117,12.18,69,5.88,7,3.16,1,"0"
"2818",96,"0","1",33,115,31.16,87,17.12,84,7.98,9,2.81,3,"0"
"2819",112,"0","0",0,119,17.19,67,18.22,112,8.08,5,2.78,2,"0"
"2820",75,"0","0",0,70,34.56,97,19.46,118,10,3,3.86,1,"0"
"2821",178,"0","1",35,88,29.82,65,16.15,94,6.24,3,2.84,2,"0"
"2822",112,"0","0",0,97,45.22,94,18.24,100,13.78,2,3.83,2,"1"
"2823",108,"0","1",41,110,29.17,78,11.57,103,8.25,7,2.92,0,"0"
"2824",100,"0","0",0,98,13.38,102,19.18,106,6.77,8,3.78,0,"0"
"2825",121,"0","1",20,110,36.02,120,18.28,107,10.73,2,2.54,0,"0"
"2826",116,"0","0",0,101,10.83,95,16.64,87,9.45,6,2.7,1,"0"
"2827",161,"0","0",0,100,29.48,74,18.16,69,6.37,4,3.11,1,"0"
"2828",19,"1","0",0,98,40.41,121,17.6,95,8.2,4,1.22,0,"0"
"2829",104,"0","0",0,123,38.4,106,13.84,85,12.24,4,2.73,1,"0"
"2830",119,"1","1",32,101,29.41,93,17.8,91,10.4,4,3.29,0,"0"
"2831",125,"0","0",0,102,38.23,87,12.22,105,8.95,2,2.16,0,"0"
"2832",156,"0","0",0,122,40.41,91,15.43,151,8.36,4,2.08,1,"0"
"2833",109,"0","0",0,128,23.29,116,18.45,86,8.19,5,2.7,2,"0"
"2834",95,"0","0",0,109,24.23,107,14.97,88,8.53,3,2.21,2,"0"
"2835",90,"0","0",0,126,24.21,118,10.73,71,12.34,4,1.24,1,"0"
"2836",105,"0","1",21,112,24.99,67,16.77,93,12.03,3,2.35,2,"0"
"2837",101,"0","0",0,124,37.45,101,16.03,98,12.53,4,2.86,1,"0"
"2838",95,"0","0",0,96,25.36,116,22.16,120,9.05,2,2.19,1,"0"
"2839",123,"0","0",0,88,34.75,111,11.69,100,10.17,4,2.7,0,"0"
"2840",160,"0","0",0,77,36.86,117,17.62,117,10.29,2,1.51,1,"0"
"2841",141,"0","1",28,123,52.36,128,21.06,103,6.88,3,2,1,"0"
"2842",87,"0","0",0,125,9.86,116,5.74,136,8.37,3,3.11,0,"0"
"2843",81,"0","0",0,80,29.44,94,20.08,84,10.81,6,3.19,2,"0"
"2844",75,"0","1",19,90,35.75,87,20.55,102,9.71,3,3.54,4,"0"
"2845",126,"0","1",24,125,10.01,90,25.97,73,7.15,6,3.27,0,"0"
"2846",28,"0","0",0,102,40.26,87,14.2,115,12.61,3,2.62,3,"0"
"2847",153,"0","0",0,102,38.91,136,13.66,109,9.14,2,3.38,0,"0"
"2848",97,"0","1",32,87,15.3,113,23.49,107,8.33,6,2.32,2,"1"
"2849",115,"0","0",0,128,24.94,74,9.03,104,8.9,4,3,2,"0"
"2850",95,"0","0",0,83,40.34,65,13.09,105,10.67,6,3.02,1,"0"
"2851",17,"1","0",0,118,27.68,91,19.52,94,14.97,3,3.67,0,"1"
"2852",105,"0","1",20,114,31.77,91,21.79,104,15.06,2,2.4,1,"0"
"2853",121,"0","0",0,100,14.64,113,22.08,79,6.66,9,2.46,2,"0"
"2854",125,"0","0",0,89,36.09,127,18.31,73,8.41,2,3.05,2,"0"
"2855",124,"0","0",0,98,25.67,119,10.25,81,6.88,2,2.48,2,"0"
"2856",35,"0","0",0,67,26.96,96,11.08,80,10.34,5,1.86,2,"0"
"2857",134,"0","0",0,93,50.32,117,19.24,98,11.11,10,3.32,0,"1"
"2858",123,"0","1",32,77,36.09,78,21.38,85,9.39,2,1.78,3,"0"
"2859",124,"0","0",0,61,39.85,111,15.24,117,12.85,6,2.81,3,"0"
"2860",133,"0","0",0,92,30.06,97,15.94,88,8.86,3,1.76,2,"0"
"2861",185,"0","1",19,123,26.74,94,21.9,107,8.57,6,2.59,0,"0"
"2862",1,"0","1",26,68,24.92,67,14.69,113,7.82,2,2.7,1,"0"
"2863",107,"0","0",0,108,44.29,110,8.7,148,5.84,5,2.65,1,"0"
"2864",91,"0","1",20,98,24.84,104,23.58,100,6.2,3,1.67,1,"0"
"2865",178,"1","0",0,134,21.17,78,12,113,12.07,2,3.08,2,"1"
"2866",123,"0","0",0,49,35.6,117,20.18,98,10.76,9,2.65,1,"0"
"2867",170,"0","0",0,67,48.57,144,14.24,97,11.7,4,2.35,1,"1"
"2868",135,"0","0",0,67,32.45,109,13.72,100,10.44,2,2.27,1,"0"
"2869",85,"0","0",0,88,24.55,105,22.49,94,8.34,3,2.67,1,"0"
"2870",134,"0","1",50,130,35.5,104,11.3,107,6.15,4,3,2,"0"
"2871",148,"0","1",36,141,13.19,60,17.6,115,11.51,2,2.94,1,"0"
"2872",93,"0","0",0,101,46.09,133,20.18,103,6.54,6,2.27,1,"1"
"2873",138,"0","0",0,104,40.94,92,12.28,98,5.66,1,3.13,0,"0"
"2874",159,"0","0",0,98,19.52,101,16.37,108,11.66,5,3.29,0,"0"
"2875",103,"0","1",34,80,23.6,108,12.07,77,8.27,7,3.19,1,"0"
"2876",150,"0","1",27,112,35.67,80,13.18,111,11.32,6,1.94,0,"0"
"2877",37,"0","0",0,98,22.93,130,21.11,113,10.63,2,3.97,3,"0"
"2878",33,"1","0",0,99,27.88,102,13.01,104,5.57,4,1.73,0,"0"
"2879",55,"0","0",0,130,41.74,54,16.38,83,6.38,4,2.46,1,"0"
"2880",134,"0","1",32,94,13.65,124,16.99,117,7.69,3,4.48,0,"0"
"2881",107,"0","0",0,90,15.42,109,17.64,96,7.62,5,1.51,2,"0"
"2882",80,"0","1",36,115,32.35,78,21.81,145,9.67,4,1.03,1,"0"
"2883",78,"0","0",0,108,18.46,126,17.84,117,10.02,5,2.13,1,"1"
"2884",85,"0","1",17,88,15.27,75,19.82,116,7.46,7,2.51,4,"1"
"2885",61,"0","1",15,106,42.91,69,15.96,137,11.68,3,2.7,2,"0"
"2886",97,"0","1",32,94,31.18,120,22.87,68,9.16,4,1.81,4,"0"
"2887",136,"1","0",0,103,31.18,113,12.06,122,9.02,9,2.81,2,"0"
"2888",135,"0","0",0,100,26.38,84,11.55,82,8.31,9,1.03,3,"0"
"2889",87,"0","1",19,122,28.19,89,15.89,78,11.24,0,1.54,1,"0"
"2890",165,"0","0",0,67,35.6,89,23.27,88,6.76,1,3.46,0,"0"
"2891",148,"0","0",0,104,47.48,87,17.14,99,12.64,2,2.13,2,"1"
"2892",99,"0","0",0,102,29.6,118,8.42,126,9.52,2,2.08,2,"0"
"2893",123,"0","0",0,78,29.87,96,15.69,92,7.06,2,2.46,2,"0"
"2894",127,"1","0",0,87,43.61,101,18.88,122,7.05,3,3.51,1,"0"
"2895",151,"0","0",0,89,28.93,83,15.94,100,5.38,3,1.16,0,"0"
"2896",185,"0","0",0,92,23.73,115,21.27,79,7.11,4,2.92,1,"0"
"2897",65,"0","1",34,119,35.5,106,12.08,87,9.66,4,3.38,4,"0"
"2898",58,"0","0",0,126,35.72,108,21.16,88,7.14,2,3.89,4,"0"
"2899",104,"0","0",0,87,19.31,98,13.48,87,8.45,6,2.84,2,"0"
"2900",44,"0","0",0,89,34.44,96,13.86,151,12.06,3,2.24,0,"0"
"2901",58,"0","0",0,112,29.65,122,22.59,87,8.21,0,1.54,4,"0"
"2902",108,"0","0",0,117,35.8,103,13.96,68,9.06,5,2.54,0,"0"
"2903",132,"0","0",0,88,20.66,124,21.51,120,8.81,4,2.89,1,"0"
"2904",80,"0","0",0,67,21.73,112,15.44,63,8.88,2,4.29,2,"0"
"2905",162,"0","0",0,98,22.98,107,20.57,96,11.11,2,2.75,2,"0"
"2906",110,"0","0",0,62,16.9,86,23.38,94,9.54,3,4.51,2,"0"
"2907",96,"0","0",0,105,47.07,94,20.99,107,11.45,3,2.78,1,"1"
"2908",168,"0","0",0,134,27.78,87,20.41,147,7.38,2,3.13,2,"1"
"2909",72,"0","0",0,116,48.86,126,20,114,13.14,3,1.35,4,"1"
"2910",125,"0","1",23,104,20.49,115,19.36,100,7.13,3,2.75,1,"0"
"2911",170,"0","0",0,106,31.3,70,17.42,133,10.09,3,2.65,2,"0"
"2912",71,"0","0",0,84,31.45,129,19.76,82,8.6,4,4.02,3,"0"
"2913",124,"0","0",0,109,27.35,152,12.26,97,5.42,9,3.48,1,"0"
"2914",68,"0","0",0,68,35.29,123,21.39,100,8.62,6,2.94,2,"0"
"2915",97,"0","0",0,134,35.56,67,10.097,94,7.89,6,3.19,1,"0"
"2916",98,"1","0",0,71,26.93,66,26.06,93,6.49,4,1.54,1,"0"
"2917",24,"0","0",0,73,25.33,81,11.14,69,10.74,3,2.32,2,"1"
"2918",136,"0","0",0,63,34.77,95,17.75,119,10.08,2,2.65,0,"0"
"2919",44,"0","0",0,86,49.1,87,14.95,106,9.69,2,2.57,0,"1"
"2920",96,"0","1",40,90,18.46,154,17.54,118,5.68,4,3.62,0,"0"
"2921",31,"0","0",0,129,16.58,78,22.13,100,3.99,5,1.89,1,"0"
"2922",72,"0","0",0,102,28.31,103,22.19,85,11.82,5,3.59,0,"0"
"2923",24,"0","0",0,104,26.55,101,7.65,116,9.23,5,1.97,1,"0"
"2924",112,"0","1",31,89,38.28,117,21.83,87,11.24,1,3.11,4,"0"
"2925",117,"1","0",0,118,48.86,84,22.07,86,6.89,3,2.7,1,"1"
"2926",137,"0","1",19,96,29.8,146,20.51,109,9.51,2,2.11,0,"0"
"2927",136,"0","0",0,75,17.36,97,18.66,92,3.32,5,2.65,0,"0"
"2928",95,"0","0",0,103,26.84,90,22.07,117,10.35,2,3.78,0,"0"
"2929",82,"0","1",19,73,24.91,65,20.94,114,8.96,4,1.11,1,"0"
"2930",145,"0","0",0,116,41.79,91,24.37,115,10.83,9,2.43,1,"1"
"2931",56,"1","0",0,114,30.21,110,18.33,67,10.65,5,2.84,1,"0"
"2932",155,"1","0",0,146,42.64,105,12.96,104,6.66,5,2.7,2,"0"
"2933",133,"0","0",0,100,20.03,105,16.93,119,10.98,4,3.19,0,"1"
"2934",53,"0","0",0,113,20.35,84,16.12,108,11.53,7,3.48,2,"0"
"2935",123,"0","0",0,87,41.17,101,19.22,121,12.09,3,2.21,4,"1"
"2936",136,"0","0",0,83,27.78,119,21.19,90,11.24,4,2.65,4,"0"
"2937",57,"0","0",0,113,27.37,134,17.68,81,9.36,4,2.27,3,"0"
"2938",62,"0","0",0,111,21.88,104,14.41,97,8.71,5,2.78,1,"0"
"2939",112,"0","0",0,94,13.87,112,22.79,75,6.34,9,2.32,1,"0"
"2940",55,"0","1",20,91,35.31,113,16.97,110,9.74,1,1.97,1,"0"
"2941",95,"0","0",0,115,21.86,88,18.38,96,11.49,2,1.7,4,"1"
"2942",125,"0","0",0,65,39.66,93,17.83,109,9.48,4,2.46,1,"0"
"2943",1,"0","0",0,106,30.96,106,11.47,75,6.85,3,2.7,4,"1"
"2944",98,"0","1",36,81,28.56,125,13.87,120,7.77,2,2.16,4,"1"
"2945",105,"0","0",0,88,42.77,103,14.88,112,8.3,5,1.46,1,"0"
"2946",113,"0","1",30,102,31.25,123,15.59,52,10.58,7,3.13,0,"0"
"2947",99,"0","0",0,67,43.59,105,18.23,75,10.52,1,2.13,3,"1"
"2948",103,"0","0",0,134,30.63,85,8.3,134,8.18,3,2.27,1,"0"
"2949",177,"0","0",0,81,38.73,97,13.75,106,9.76,5,2.16,1,"0"
"2950",149,"0","1",20,132,25.13,94,23.53,110,6.75,6,2.75,0,"0"
"2951",160,"0","0",0,136,39.93,134,23.02,101,9.87,2,3.75,1,"1"
"2952",116,"0","0",0,54,18.85,82,18.14,116,8.38,2,2.13,2,"0"
"2953",90,"0","1",22,94,21.17,90,19.69,108,10,9,1.73,1,"0"
"2954",148,"1","0",0,81,39.7,71,15.95,97,5.5,2,2.59,0,"1"
"2955",147,"0","1",35,134,33.54,99,11.99,90,9.54,4,2.73,2,"1"
"2956",95,"0","0",0,96,9.89,126,17.18,97,9.47,5,2.81,0,"0"
"2957",201,"0","0",0,72,36.16,90,19.14,99,8.78,6,1.89,1,"0"
"2958",80,"0","0",0,89,25.76,78,11.19,131,10.59,4,3.19,0,"0"
"2959",122,"1","0",0,117,24.87,93,18.59,97,10.62,5,3.11,1,"0"
"2960",132,"0","0",0,100,33.17,95,12.65,117,10.1,2,1.81,0,"0"
"2961",83,"0","0",0,71,35.51,92,18.26,108,11.16,5,3.51,1,"0"
"2962",99,"0","0",0,107,23.07,103,17.71,95,9.4,3,2.38,4,"1"
"2963",84,"0","0",0,86,38.4,105,23.43,108,9.06,3,3.86,3,"1"
"2964",46,"0","0",0,67,20.77,62,14.21,98,8.77,6,2.62,1,"0"
"2965",87,"0","0",0,106,26.06,117,19.08,152,12.3,5,2.4,2,"0"
"2966",150,"0","0",0,117,36.38,89,16.35,99,10.92,4,2.13,1,"0"
"2967",73,"0","0",0,112,33.12,85,14.21,61,4.51,6,2.92,1,"0"
"2968",7,"0","0",0,87,35.14,83,23.89,77,7.13,5,2.97,3,"0"
"2969",89,"0","1",12,105,31.96,107,12.86,132,9.09,3,2.84,2,"0"
"2970",131,"1","0",0,83,20.79,94,10.1,95,6.66,3,3.7,3,"1"
"2971",105,"0","0",0,96,44.08,97,14.89,68,10.01,5,3.24,3,"0"
"2972",108,"1","0",0,114,19.57,70,17.96,85,6.12,3,3.73,2,"1"
"2973",47,"0","1",28,109,29.39,94,11.7,109,9.17,6,2.24,1,"0"
"2974",101,"1","0",0,116,26.59,114,11.08,109,9.33,5,1.97,1,"0"
"2975",182,"0","1",24,104,21.78,127,12.19,98,8.59,3,3.13,1,"0"
"2976",161,"0","0",0,73,33.42,79,14.47,79,8.74,3,3.38,1,"0"
"2977",128,"0","0",0,130,38.74,71,25.72,82,8.62,7,1.49,1,"1"
"2978",69,"0","1",31,63,33.13,90,16.29,129,6.89,2,3.56,2,"0"
"2979",113,"0","1",34,63,7.63,82,11.41,118,7.58,3,3.59,1,"0"
"2980",87,"0","1",30,114,44.68,130,18.34,88,6.97,2,2.11,0,"0"
"2981",71,"0","0",0,70,35.9,122,21.48,104,10.16,3,3.32,0,"0"
"2982",76,"0","0",0,69,34.68,110,19.13,85,10.81,5,2.59,1,"0"
"2983",87,"0","0",0,109,37.94,86,10.84,83,13.02,4,3.92,3,"0"
"2984",117,"0","0",0,82,20.23,108,15.94,97,8.52,3,3.11,1,"0"
"2985",177,"0","0",0,91,45.24,79,19.14,58,10.11,8,2.4,3,"1"
"2986",95,"0","0",0,104,22.85,95,12.95,80,10.64,3,2.54,1,"0"
"2987",76,"0","0",0,78,29.09,83,21.86,92,4.12,3,4.37,1,"0"
"2988",66,"0","0",0,103,28.99,77,21.62,138,8.88,2,2.84,2,"0"
"2989",110,"0","0",0,124,30.35,141,12.49,102,9.77,7,2.67,1,"0"
"2990",204,"0","0",0,145,34.88,95,13.16,77,8.61,5,3.81,3,"0"
"2991",32,"0","1",31,97,39.58,111,15.6,111,9.31,2,3.51,0,"0"
"2992",133,"0","1",39,107,40.78,77,21.57,85,5.79,3,1.81,4,"0"
"2993",185,"0","0",0,97,9.45,83,24.54,110,5,3,3.27,2,"0"
"2994",103,"0","1",37,78,26.1,108,20.56,110,11.01,3,2.86,1,"0"
"2995",91,"0","0",0,100,18.67,104,16.12,85,9.3,3,3,1,"0"
"2996",131,"0","0",0,89,33.34,87,15.77,132,11.25,6,1.4,2,"0"
"2997",153,"0","0",0,127,28.36,121,12.2,130,9.48,4,3.19,0,"0"
"2998",132,"0","1",25,96,19.24,107,22.94,87,10.31,7,1.92,2,"0"
"2999",148,"0","0",0,92,34.51,125,12.83,131,11.05,9,3.94,1,"0"
"3000",141,"0","0",0,90,41.28,80,19.9,104,9.52,3,1.62,4,"0"
"3001",105,"0","0",0,102,26.61,134,11.92,111,10.23,2,3.29,2,"0"
"3002",169,"0","0",0,105,45.34,88,13.45,111,12.95,3,3.73,3,"1"
"3003",127,"0","1",23,80,30.94,85,18.37,82,7.06,4,2.65,1,"0"
"3004",57,"0","0",0,92,14.6,127,16.48,93,10.42,2,2.73,0,"0"
"3005",123,"0","1",33,87,24.92,59,9.76,99,9.92,7,1.54,0,"0"
"3006",103,"0","1",35,101,18.79,81,17.71,77,3.93,2,3.75,4,"1"
"3007",101,"0","0",0,89,20.16,97,16.97,61,5.31,5,3.11,1,"0"
"3008",123,"0","1",22,105,33.59,86,6.8,82,5.44,9,4.21,2,"0"
"3009",78,"0","1",32,116,35.75,83,16.34,92,11.07,4,2.92,4,"0"
"3010",101,"0","1",28,96,37.45,72,24.29,111,9.14,6,2.54,4,"0"
"3011",129,"0","0",0,98,25.5,101,19.75,123,11.75,6,3.38,1,"0"
"3012",67,"0","1",34,114,27.49,115,17.65,114,9.26,4,2.48,0,"0"
"3013",37,"0","0",0,116,32.54,99,14.23,112,9.74,5,3.78,3,"0"
"3014",64,"1","0",0,83,24.94,91,12.61,69,10.74,3,3.38,3,"0"
"3015",173,"0","0",0,103,18.6,111,8.61,106,7.53,7,2.11,1,"0"
"3016",135,"0","0",0,115,24.5,68,21.23,82,9.51,3,3.67,1,"0"
"3017",75,"0","1",42,93,42.31,108,14.52,91,4.7,8,3.02,1,"0"
"3018",88,"0","0",0,112,14.57,70,18.84,75,8.58,3,3.13,4,"1"
"3019",112,"0","0",0,112,36.52,104,17.82,97,7.4,5,2.54,3,"0"
"3020",113,"0","0",0,137,27.01,109,20.64,97,11.15,4,1.76,0,"0"
"3021",121,"0","1",28,94,18.7,76,12.03,87,10.68,3,1.73,2,"0"
"3022",70,"0","0",0,145,25.98,102,15.61,75,6.83,2,2.84,1,"0"
"3023",90,"0","0",0,103,24.75,137,16.75,83,13.25,4,2.84,0,"0"
"3024",39,"0","0",0,83,15.86,114,16.97,104,9.28,4,1.76,0,"0"
"3025",142,"0","0",0,134,36.86,106,15.96,108,6.21,2,2.24,0,"0"
"3026",176,"0","0",0,101,34.32,78,13.15,79,7.4,2,2.43,1,"0"
"3027",105,"0","0",0,81,24.89,80,19.13,117,10.35,2,2.3,1,"0"
"3028",57,"0","0",0,74,46.36,85,19.12,104,8.02,3,2.84,2,"1"
"3029",110,"0","0",0,92,15.264,81,21.96,74,4.93,4,4,1,"0"
"3030",88,"0","0",0,81,29.38,90,16.44,107,4.03,5,3.46,2,"0"
"3031",95,"0","0",0,119,32.33,70,13.35,120,8.17,6,3.78,0,"0"
"3032",147,"0","0",0,83,22.2,144,17.69,72,9.21,3,4.21,3,"0"
"3033",101,"0","0",0,92,26.93,117,15.98,125,9.89,4,3.65,4,"1"
"3034",115,"0","0",0,111,28.31,98,20.08,92,9.25,2,4.21,1,"0"
"3035",103,"0","0",0,103,21.98,89,17.24,126,10.49,2,3.48,2,"0"
"3036",82,"0","0",0,112,33.88,120,16.44,117,11.45,10,1.89,0,"0"
"3037",141,"0","0",0,126,31.47,98,19.81,106,6.85,7,2.46,0,"0"
"3038",149,"0","0",0,80,29.82,127,16.78,102,8.47,2,2.62,2,"0"
"3039",131,"0","0",0,123,44.78,74,12.91,101,9.83,2,2.89,2,"0"
"3040",119,"0","0",0,108,16.01,100,22.45,79,9.17,3,1.97,1,"0"
"3041",112,"0","0",0,83,32.2,89,18.62,116,7.56,8,1.92,3,"0"
"3042",116,"0","1",35,103,20.06,106,14.21,102,9.26,2,3.19,2,"0"
"3043",94,"0","0",0,98,36.06,89,16.1,95,12.733,5,2.27,3,"0"
"3044",90,"0","0",0,93,37.74,103,15.9,124,12.7,6,3.35,2,"0"
"3045",114,"0","1",31,98,37.88,105,15.34,101,6.81,4,3.51,0,"0"
"3046",63,"0","1",25,137,32.3,76,9.91,110,6.37,2,3.29,1,"0"
"3047",130,"0","0",0,129,46.21,128,20.16,91,9.45,2,2.35,4,"1"
"3048",122,"0","1",29,83,33.22,93,22.8,95,7.56,6,2.27,3,"0"
"3049",166,"0","0",0,93,33.93,99,18.22,110,8.86,5,1.94,3,"0"
"3050",62,"0","0",0,98,17,95,14.75,122,9.81,4,2.73,0,"0"
"3051",78,"0","1",21,85,27.3,79,18.96,92,5.58,1,2.57,2,"0"
"3052",148,"0","1",26,91,26.98,127,13.64,88,9.82,3,2.67,1,"0"
"3053",154,"0","0",0,122,26.27,71,18.21,105,8.01,2,3.24,3,"1"
"3054",110,"0","1",34,114,32.69,114,10.99,102,6.13,9,1.7,1,"0"
"3055",75,"0","0",0,106,51.87,115,15.98,116,10.59,5,2.3,0,"1"
"3056",84,"0","1",38,106,32.81,106,13.06,87,11.72,5,2,2,"0"
"3057",113,"0","0",0,88,12.33,112,17.34,118,5.31,3,1.78,1,"0"
"3058",181,"0","1",40,61,17.88,79,24.114,97,7.46,3,1.7,2,"0"
"3059",51,"0","0",0,88,30.69,102,11.45,97,7.68,3,2.7,2,"0"
"3060",102,"0","1",29,86,36.5,109,26.72,110,12.61,2,3.86,0,"0"
"3061",107,"0","0",0,95,14.76,85,9.19,87,9.19,3,3.56,1,"0"
"3062",88,"0","0",0,99,22.36,128,14.86,83,8.29,2,2.13,4,"1"
"3063",82,"0","0",0,102,23.02,122,20.15,91,5.32,4,3.97,0,"0"
"3064",204,"0","0",0,85,29.63,95,21.6,96,7.94,3,1.59,4,"0"
"3065",130,"0","0",0,63,34.66,93,16.3,125,5.96,4,3.27,3,"0"
"3066",174,"0","0",0,108,40.04,143,12.1,131,14.25,5,3.38,0,"0"
"3067",129,"0","0",0,113,26.69,97,21.84,126,8.35,2,3.27,2,"0"
"3068",190,"1","0",0,55,19.02,124,18.96,81,10.94,7,2.7,3,"0"
"3069",54,"1","0",0,91,40.17,130,12.99,98,7.21,8,3.02,3,"0"
"3070",78,"0","0",0,88,27.81,93,24.09,108,11.79,9,2.32,0,"0"
"3071",100,"0","1",29,127,36.31,82,14.95,100,9.32,3,2.4,1,"0"
"3072",70,"0","1",30,72,24.38,92,14.45,68,5.76,4,2.54,3,"0"
"3073",111,"0","0",0,119,13.31,94,16.85,94,11.18,4,3.27,1,"0"
"3074",117,"0","0",0,98,16.51,131,19.38,111,10.8,3,2.86,1,"0"
"3075",68,"0","0",0,93,16,80,12.55,85,9.61,2,2.73,0,"0"
"3076",27,"0","0",0,95,38.47,109,23.32,119,10.92,3,2.21,2,"1"
"3077",91,"0","0",0,61,22.75,96,13.5,92,8.53,2,2.84,1,"0"
"3078",181,"0","1",27,93,32.35,127,21.17,82,9.71,4,2.86,1,"0"
"3079",118,"0","1",36,106,50.13,115,14.08,63,8.51,5,2.65,3,"0"
"3080",112,"0","0",0,114,31.52,119,16.27,78,6.48,9,2.7,2,"0"
"3081",93,"0","0",0,121,30.52,131,16.31,125,7.45,4,3.24,0,"0"
"3082",102,"0","0",0,94,26.86,100,17.67,120,8.57,10,2.73,0,"0"
"3083",93,"0","0",0,131,29.41,108,16.18,66,13.05,2,2.81,0,"0"
"3084",107,"0","1",32,101,22.81,145,18.01,138,7.54,5,2.21,1,"0"
"3085",100,"0","1",32,123,21.28,101,19.63,106,8.64,9,3.4,3,"0"
"3086",115,"0","0",0,111,33.3,108,19.3,113,14.09,1,3.56,2,"0"
"3087",63,"0","1",13,61,36.41,88,15.4,68,7.83,2,2.78,0,"0"
"3088",57,"0","0",0,101,37.59,65,20.12,137,11.35,1,2.57,0,"0"
"3089",119,"0","1",26,100,22.44,121,14.73,108,9.16,5,3.13,1,"0"
"3090",73,"0","0",0,92,26.79,87,16.86,106,12.733,4,2.46,1,"0"
"3091",98,"0","1",30,71,18.75,108,15.5,88,8.27,8,2.97,2,"0"
"3092",139,"1","0",0,121,27.46,137,16.4,96,7.57,9,3.02,0,"0"
"3093",31,"0","1",28,116,29.21,125,20.46,80,11.05,7,2.86,1,"0"
"3094",129,"0","1",32,99,35.87,89,13.18,96,10.57,5,3.08,1,"0"
"3095",115,"0","0",0,89,23.68,95,16.35,75,6.8,3,2.51,4,"1"
"3096",108,"0","0",0,99,49.57,93,18.79,110,10.31,9,3.78,2,"1"
"3097",139,"0","0",0,110,23.63,93,11.3,120,12.24,1,3.27,0,"0"
"3098",102,"0","0",0,125,39.92,99,16.93,88,7.34,1,2.7,4,"0"
"3099",149,"0","0",0,83,31.89,81,17.12,79,11.89,1,2.38,1,"0"
"3100",113,"0","0",0,143,27.17,93,17.86,86,7.88,7,3.54,2,"0"
"3101",131,"0","1",33,100,30.11,85,16.49,124,11.4,5,1.4,1,"0"
"3102",83,"0","0",0,101,20.04,92,13.63,150,10.59,10,3.08,0,"0"
"3103",96,"0","1",21,95,42.09,150,21.79,72,7.14,6,2.92,2,"0"
"3104",98,"0","0",0,77,28.88,133,11.76,105,6.42,7,2.3,1,"0"
"3105",3,"0","0",0,120,31.45,129,17.31,89,7.67,3,3.81,3,"0"
"3106",77,"0","1",17,84,34.83,102,17.09,97,9.89,5,3.05,0,"0"
"3107",75,"0","1",24,119,38.34,108,15.47,106,12.19,2,2.54,3,"0"
"3108",40,"0","0",0,115,28.85,123,12.02,115,11.39,3,2.84,4,"1"
"3109",108,"0","0",0,102,40.68,127,18.99,104,11.31,6,2.86,0,"0"
"3110",100,"0","0",0,96,19.26,89,16.82,93,12.8,2,3.16,4,"1"
"3111",16,"0","0",0,100,27.52,138,19.56,78,6.7,9,2.75,3,"0"
"3112",115,"0","1",16,110,22.66,111,15.78,113,7.27,4,1.51,2,"0"
"3113",108,"0","1",25,88,29.02,113,9.34,99,7.46,1,2.35,3,"0"
"3114",107,"0","0",0,76,32.25,65,13.27,91,10.98,3,2.24,4,"0"
"3115",161,"0","0",0,100,54.79,135,19.58,104,10.87,5,2.11,2,"1"
"3116",147,"0","0",0,74,21.15,78,27.28,126,7.07,4,2.81,2,"0"
"3117",107,"0","0",0,94,24.97,111,9.72,97,5.15,5,3.08,3,"0"
"3118",120,"0","0",0,123,32.74,105,17.54,93,12.74,3,2.92,1,"0"
