"","account_length","international_plan","voice_mail_plan","number.vmail.messages","total_day_calls","total_day_charge","total_eve_calls","total_eve_charge","total_night_calls","total_night_charge","total_intl_calls","total_intl_charge","customer_service_calls","churn"
"2957",112,"no","no",0,94,13.87,112,22.79,75,6.34,18,2.32,1,"FALSE"
"2958",55,"no","yes",20,91,35.31,113,16.97,110,9.74,1,1.97,1,"FALSE"
"2959",95,"no","no",0,115,21.86,88,18.38,96,11.49,2,1.7,6,"TRUE"
"2960",125,"no","no",0,65,39.66,93,17.83,109,9.48,4,2.46,1,"FALSE"
"2961",1,"no","no",0,106,30.96,106,11.47,75,6.85,3,2.7,5,"TRUE"
"2962",98,"no","yes",36,81,28.56,125,13.87,120,7.77,2,2.16,6,"TRUE"
"2963",105,"no","no",0,88,42.77,103,14.88,112,8.3,5,1.46,1,"FALSE"
"2964",113,"no","yes",30,102,31.25,123,15.59,52,10.58,7,3.13,0,"FALSE"
"2965",99,"no","no",0,44,43.59,105,18.23,75,10.52,1,2.13,3,"TRUE"
"2966",103,"no","no",0,134,30.63,85,8.3,134,8.18,3,2.27,1,"FALSE"
"2967",177,"no","no",0,81,38.73,97,13.75,106,9.76,5,2.16,1,"FALSE"
"2968",149,"no","yes",20,132,25.13,94,23.53,110,6.75,6,2.75,0,"FALSE"
"2969",160,"no","no",0,136,39.93,134,23.02,101,9.87,2,3.75,1,"TRUE"
"2970",116,"no","no",0,54,18.85,82,18.14,116,8.38,2,2.13,2,"FALSE"
"2971",90,"no","yes",22,94,21.17,90,19.69,108,10,12,1.73,1,"FALSE"
"2972",148,"yes","no",0,81,39.7,71,15.95,97,5.5,2,2.59,0,"TRUE"
"2973",147,"no","yes",35,134,33.54,99,11.99,90,9.54,4,2.73,2,"TRUE"
"2974",95,"no","no",0,96,9.89,126,17.18,97,9.47,5,2.81,0,"FALSE"
"2975",201,"no","no",0,72,36.16,90,19.14,99,8.78,6,1.89,1,"FALSE"
"2976",80,"no","no",0,89,25.76,78,11.19,131,10.59,4,3.19,0,"FALSE"
"2977",122,"yes","no",0,117,24.87,93,18.59,97,10.62,5,3.11,1,"FALSE"
"2978",132,"no","no",0,100,33.17,95,12.65,117,10.1,2,1.81,0,"FALSE"
"2979",83,"no","no",0,71,35.51,92,18.26,108,11.16,5,3.51,1,"FALSE"
"2980",99,"no","no",0,107,23.07,103,17.71,95,9.4,3,2.38,7,"TRUE"
"2981",84,"no","no",0,86,38.4,105,23.43,108,9.06,3,3.86,3,"TRUE"
"2982",46,"no","no",0,67,20.77,62,14.21,98,8.77,6,2.62,1,"FALSE"
"2983",87,"no","no",0,106,26.06,117,19.08,152,12.3,5,2.4,2,"FALSE"
"2984",150,"no","no",0,117,36.38,89,16.35,99,10.92,4,2.13,1,"FALSE"
"2985",73,"no","no",0,112,33.12,85,14.21,61,4.51,6,2.92,1,"FALSE"
"2986",7,"no","no",0,87,35.14,83,23.89,77,7.13,5,2.97,3,"FALSE"
"2987",89,"no","yes",12,105,31.96,107,12.86,132,9.09,3,2.84,2,"FALSE"
"2988",131,"yes","no",0,83,20.79,94,10.1,95,6.66,3,3.7,3,"TRUE"
"2989",105,"no","no",0,96,44.08,97,14.89,36,10.01,5,3.24,3,"FALSE"
"2990",108,"yes","no",0,114,19.57,70,17.96,85,6.12,3,3.73,2,"TRUE"
"2991",47,"no","yes",28,109,29.39,94,11.7,109,9.17,6,2.24,1,"FALSE"
"2992",101,"yes","no",0,116,26.59,114,11.08,109,9.33,5,1.97,1,"FALSE"
"2993",182,"no","yes",24,104,21.78,127,12.19,98,8.59,3,3.13,1,"FALSE"
"2994",161,"no","no",0,73,33.42,79,14.47,79,8.74,3,3.38,1,"FALSE"
"2995",128,"no","no",0,130,38.74,71,25.72,82,8.62,7,1.49,1,"TRUE"
"2996",69,"no","yes",31,63,33.13,90,16.29,129,6.89,2,3.56,2,"FALSE"
"2997",113,"no","yes",34,63,7.63,82,11.41,118,7.58,3,3.59,1,"FALSE"
"2998",87,"no","yes",30,114,44.68,130,18.34,88,6.97,2,2.11,0,"FALSE"
"2999",71,"no","no",0,70,35.9,122,21.48,104,10.16,3,3.32,0,"FALSE"
"3000",76,"no","no",0,69,34.68,110,19.13,85,10.81,5,2.59,1,"FALSE"
"3001",87,"no","no",0,109,37.94,86,10.84,83,13.02,4,3.92,3,"FALSE"
"3002",117,"no","no",0,82,20.23,108,15.94,97,8.52,3,3.11,1,"FALSE"
"3003",177,"no","no",0,91,45.24,79,19.14,58,10.11,8,2.4,3,"TRUE"
"3004",95,"no","no",0,104,22.85,95,12.95,80,10.64,3,2.54,1,"FALSE"
"3005",76,"no","no",0,78,29.09,83,21.86,92,4.12,3,4.37,1,"FALSE"
"3006",66,"no","no",0,103,28.99,77,21.62,138,8.88,2,2.84,2,"FALSE"
"3007",110,"no","no",0,124,30.35,141,12.49,102,9.77,7,2.67,1,"FALSE"
"3008",204,"no","no",0,145,34.88,95,13.16,77,8.61,5,3.81,3,"FALSE"
"3009",32,"no","yes",31,97,39.58,111,15.6,111,9.31,2,3.51,0,"FALSE"
"3010",133,"no","yes",39,107,40.78,77,21.57,85,5.79,3,1.81,5,"FALSE"
"3011",185,"no","no",0,97,9.45,83,24.54,110,5,3,3.27,2,"FALSE"
"3012",103,"no","yes",37,78,26.1,108,20.56,110,11.01,3,2.86,1,"FALSE"
"3013",91,"no","no",0,100,18.67,104,16.12,85,9.3,3,3,1,"FALSE"
"3014",131,"no","no",0,89,33.34,87,15.77,132,11.25,6,1.4,2,"FALSE"
"3015",153,"no","no",0,127,28.36,121,12.2,130,9.48,4,3.19,0,"FALSE"
"3016",132,"no","yes",25,96,19.24,107,22.94,87,10.31,7,1.92,2,"FALSE"
"3017",148,"no","no",0,92,34.51,125,12.83,131,11.05,9,3.94,1,"FALSE"
"3018",141,"no","no",0,90,41.28,80,19.9,104,9.52,3,1.62,5,"FALSE"
"3019",105,"no","no",0,102,26.61,134,11.92,111,10.23,2,3.29,2,"FALSE"
"3020",169,"no","no",0,105,45.34,88,13.45,111,12.95,3,3.73,3,"TRUE"
"3021",127,"no","yes",23,80,30.94,85,18.37,82,7.06,4,2.65,1,"FALSE"
"3022",57,"no","no",0,92,14.6,127,16.48,93,10.42,2,2.73,0,"FALSE"
"3023",123,"no","yes",33,87,24.92,59,9.76,99,9.92,7,0.78,0,"FALSE"
"3024",103,"no","yes",35,101,18.79,81,17.71,77,3.93,2,3.75,4,"TRUE"
"3025",101,"no","no",0,89,20.16,97,16.97,61,2.4,5,3.11,1,"FALSE"
"3026",123,"no","yes",22,105,33.59,86,6.8,82,5.44,12,4.21,2,"FALSE"
"3027",78,"no","yes",32,116,35.75,83,16.34,92,11.07,4,2.92,6,"FALSE"
"3028",101,"no","yes",28,96,37.45,72,24.29,111,9.14,6,2.54,4,"FALSE"
"3029",129,"no","no",0,98,25.5,101,19.75,123,11.75,6,3.38,1,"FALSE"
"3030",67,"no","yes",34,114,27.49,115,17.65,114,9.26,4,2.48,0,"FALSE"
"3031",37,"no","no",0,116,32.54,99,14.23,112,9.74,5,3.78,3,"FALSE"
"3032",64,"yes","no",0,83,24.94,91,12.61,69,10.74,3,3.38,3,"FALSE"
"3033",173,"no","no",0,103,18.6,111,8.61,106,7.53,7,2.11,1,"FALSE"
"3034",135,"no","no",0,115,24.5,68,21.23,82,9.51,3,3.67,1,"FALSE"
"3035",75,"no","yes",42,93,42.31,108,14.52,91,4.7,8,3.02,1,"FALSE"
"3036",88,"no","no",0,112,14.57,70,18.84,75,8.58,3,3.13,4,"TRUE"
"3037",112,"no","no",0,112,36.52,104,17.82,97,7.4,5,2.54,3,"FALSE"
"3038",113,"no","no",0,137,27.01,109,20.64,97,11.15,4,1.76,0,"FALSE"
"3039",121,"no","yes",28,94,18.7,76,12.03,87,10.68,3,1.73,2,"FALSE"
"3040",70,"no","no",0,145,25.98,102,15.61,75,6.83,2,2.84,1,"FALSE"
"3041",90,"no","no",0,103,24.75,137,16.75,83,13.25,4,2.84,0,"FALSE"
"3042",39,"no","no",0,83,15.86,114,16.97,104,9.28,4,1.76,0,"FALSE"
"3043",142,"no","no",0,134,36.86,106,15.96,108,6.21,2,2.24,0,"FALSE"
"3044",176,"no","no",0,101,34.32,78,13.15,79,7.4,2,2.43,1,"FALSE"
"3045",105,"no","no",0,81,24.89,80,19.13,117,10.35,2,2.3,1,"FALSE"
"3046",57,"no","no",0,74,46.36,85,19.12,104,8.02,3,2.84,2,"TRUE"
"3047",110,"no","no",0,92,3.21,81,21.96,74,4.93,4,4,1,"FALSE"
"3048",88,"no","no",0,81,29.38,90,16.44,107,4.03,5,3.46,2,"FALSE"
"3049",95,"no","no",0,119,32.33,70,13.35,120,8.17,6,3.78,0,"FALSE"
"3050",147,"no","no",0,83,22.2,144,17.69,72,9.21,3,4.21,3,"FALSE"
"3051",101,"no","no",0,92,26.93,117,15.98,125,9.89,4,3.65,4,"TRUE"
"3052",115,"no","no",0,111,28.31,98,20.08,92,9.25,2,4.21,1,"FALSE"
"3053",103,"no","no",0,103,21.98,89,17.24,126,10.49,2,3.48,2,"FALSE"
"3054",82,"no","no",0,112,33.88,120,16.44,117,11.45,10,1.89,0,"FALSE"
"3055",141,"no","no",0,126,31.47,98,19.81,106,6.85,7,2.46,0,"FALSE"
"3056",149,"no","no",0,80,29.82,127,16.78,102,8.47,2,2.62,2,"FALSE"
"3057",131,"no","no",0,123,44.78,74,12.91,101,9.83,2,2.89,2,"FALSE"
"3058",119,"no","no",0,108,16.01,100,22.45,79,9.17,3,1.97,1,"FALSE"
"3059",112,"no","no",0,83,32.2,89,18.62,116,7.56,8,1.92,3,"FALSE"
"3060",116,"no","yes",35,103,20.06,106,14.21,102,9.26,2,3.19,2,"FALSE"
"3061",94,"no","no",0,98,36.06,89,16.1,95,15.85,5,2.27,3,"FALSE"
"3062",90,"no","no",0,93,37.74,103,15.9,124,12.7,6,3.35,2,"FALSE"
"3063",114,"no","yes",31,98,37.88,105,15.34,101,6.81,4,3.51,0,"FALSE"
"3064",63,"no","yes",25,137,32.3,76,9.91,110,6.37,2,3.29,1,"FALSE"
"3065",130,"no","no",0,129,46.21,128,20.16,91,9.45,2,2.35,4,"TRUE"
"3066",122,"no","yes",29,83,33.22,93,22.8,95,7.56,6,2.27,3,"FALSE"
"3067",166,"no","no",0,93,33.93,99,18.22,110,8.86,5,1.94,3,"FALSE"
"3068",62,"no","no",0,98,17,95,14.75,122,9.81,4,2.73,0,"FALSE"
"3069",78,"no","yes",21,85,27.3,79,18.96,92,5.58,1,2.57,2,"FALSE"
"3070",148,"no","yes",26,91,26.98,127,13.64,88,9.82,3,2.67,1,"FALSE"
"3071",154,"no","no",0,122,26.27,71,18.21,105,8.01,2,3.24,3,"TRUE"
"3072",110,"no","yes",34,114,32.69,114,10.99,102,6.13,12,1.7,1,"FALSE"
"3073",75,"no","no",0,106,51.87,115,15.98,116,10.59,5,2.3,0,"TRUE"
"3074",84,"no","yes",38,106,32.81,106,13.06,87,11.72,5,2,2,"FALSE"
"3075",113,"no","no",0,88,12.33,112,17.34,118,5.31,3,1.78,1,"FALSE"
"3076",181,"no","yes",40,61,17.88,79,29.01,97,7.46,3,1.7,2,"FALSE"
"3077",51,"no","no",0,88,30.69,102,11.45,97,7.68,3,2.7,2,"FALSE"
"3078",102,"no","yes",29,86,36.5,109,26.72,110,12.61,2,3.86,0,"FALSE"
"3079",107,"no","no",0,95,14.76,85,9.19,87,9.19,3,3.56,1,"FALSE"
"3080",88,"no","no",0,99,22.36,128,14.86,83,8.29,2,2.13,5,"TRUE"
"3081",82,"no","no",0,102,23.02,122,20.15,91,5.32,4,4.73,0,"FALSE"
"3082",204,"no","no",0,85,29.63,95,21.6,96,7.94,3,1.59,6,"FALSE"
"3083",130,"no","no",0,63,34.66,93,16.3,125,5.96,4,3.27,3,"FALSE"
"3084",174,"no","no",0,108,40.04,143,12.1,131,14.25,5,3.38,0,"FALSE"
"3085",129,"no","no",0,113,26.69,97,21.84,126,8.35,2,3.27,2,"FALSE"
"3086",190,"yes","no",0,55,19.02,124,18.96,81,10.94,7,2.7,3,"FALSE"
"3087",54,"yes","no",0,91,40.17,130,12.99,98,7.21,8,3.02,3,"FALSE"
"3088",78,"no","no",0,88,27.81,93,24.09,108,11.79,9,2.32,0,"FALSE"
"3089",100,"no","yes",29,127,36.31,82,14.95,100,9.32,3,2.4,1,"FALSE"
"3090",70,"no","yes",30,72,24.38,92,14.45,68,5.76,4,2.54,3,"FALSE"
"3091",111,"no","no",0,119,13.31,94,16.85,94,11.18,4,3.27,1,"FALSE"
"3092",117,"no","no",0,98,16.51,131,19.38,111,10.8,3,2.86,1,"FALSE"
"3093",68,"no","no",0,93,16,80,12.55,85,9.61,2,2.73,0,"FALSE"
"3094",27,"no","no",0,95,38.47,109,23.32,119,10.92,3,2.21,2,"TRUE"
"3095",91,"no","no",0,61,22.75,96,13.5,92,8.53,2,2.84,1,"FALSE"
"3096",181,"no","yes",27,93,32.35,127,21.17,82,9.71,4,2.86,1,"FALSE"
"3097",118,"no","yes",36,106,50.13,115,14.08,63,8.51,5,2.65,3,"FALSE"
"3098",112,"no","no",0,114,31.52,119,16.27,78,6.48,11,2.7,2,"FALSE"
"3099",93,"no","no",0,121,30.52,131,16.31,125,7.45,4,3.24,0,"FALSE"
"3100",102,"no","no",0,94,26.86,100,17.67,120,8.57,10,2.73,0,"FALSE"
"3101",93,"no","no",0,131,29.41,108,16.18,66,13.05,2,2.81,0,"FALSE"
"3102",107,"no","yes",32,101,22.81,145,18.01,138,7.54,5,2.21,1,"FALSE"
"3103",100,"no","yes",32,123,21.28,101,19.63,106,8.64,9,3.4,3,"FALSE"
"3104",115,"no","no",0,111,33.3,108,19.3,113,14.09,1,3.56,2,"FALSE"
"3105",63,"no","yes",13,61,36.41,88,15.4,68,7.83,2,2.78,0,"FALSE"
"3106",57,"no","no",0,101,37.59,65,20.12,137,11.35,1,2.57,0,"FALSE"
"3107",119,"no","yes",26,100,22.44,121,14.73,108,9.16,5,3.13,1,"FALSE"
"3108",73,"no","no",0,92,26.79,87,16.86,106,16.42,4,2.46,1,"FALSE"
"3109",98,"no","yes",30,71,18.75,108,15.5,88,8.27,8,2.97,2,"FALSE"
"3110",139,"yes","no",0,121,27.46,137,16.4,96,7.57,13,3.02,0,"FALSE"
"3111",31,"no","yes",28,116,29.21,125,20.46,80,11.05,7,2.86,1,"FALSE"
"3112",129,"no","yes",32,99,35.87,89,13.18,96,10.57,5,3.08,1,"FALSE"
"3113",115,"no","no",0,89,23.68,95,16.35,75,6.8,3,2.51,7,"TRUE"
"3114",108,"no","no",0,99,49.57,93,18.79,110,10.31,9,3.78,2,"TRUE"
"3115",139,"no","no",0,110,23.63,93,11.3,120,12.24,1,3.27,0,"FALSE"
"3116",102,"no","no",0,125,39.92,99,16.93,88,7.34,1,2.7,4,"FALSE"
"3117",149,"no","no",0,83,31.89,81,17.12,79,11.89,1,2.38,1,"FALSE"
"3118",113,"no","no",0,143,27.17,93,17.86,86,7.88,7,3.54,2,"FALSE"
"3119",131,"no","yes",33,100,30.11,85,16.49,124,11.4,5,1.4,1,"FALSE"
"3120",83,"no","no",0,101,20.04,92,13.63,150,10.59,10,3.08,0,"FALSE"
"3121",96,"no","yes",21,95,42.09,150,21.79,72,7.14,6,2.92,2,"FALSE"
"3122",98,"no","no",0,77,28.88,155,11.76,105,6.42,7,2.3,1,"FALSE"
"3123",3,"no","no",0,120,31.45,129,17.31,89,7.67,3,3.81,3,"FALSE"
"3124",77,"no","yes",17,84,34.83,102,17.09,97,9.89,5,3.05,0,"FALSE"
"3125",75,"no","yes",24,119,38.34,108,15.47,106,12.19,2,2.54,3,"FALSE"
"3126",40,"no","no",0,115,28.85,123,12.02,115,11.39,3,2.84,4,"TRUE"
"3127",108,"no","no",0,102,40.68,127,18.99,104,11.31,6,2.86,0,"FALSE"
"3128",100,"no","no",0,96,19.26,89,16.82,93,12.8,2,3.16,4,"TRUE"
"3129",16,"no","no",0,100,27.52,138,19.56,78,6.7,11,2.75,3,"FALSE"
"3130",115,"no","yes",16,110,22.66,111,15.78,113,7.27,4,1.51,2,"FALSE"
"3131",108,"no","yes",25,88,29.02,113,9.34,99,7.46,1,2.35,3,"FALSE"
"3132",107,"no","no",0,76,32.25,65,13.27,91,10.98,3,2.24,5,"FALSE"
"3133",161,"no","no",0,100,54.79,135,19.58,104,10.87,5,2.11,2,"TRUE"
"3134",147,"no","no",0,74,21.15,78,27.28,126,7.07,4,2.81,2,"FALSE"
"3135",107,"no","no",0,94,24.97,111,9.72,97,5.15,5,3.08,3,"FALSE"
"3136",120,"no","no",0,123,32.74,105,17.54,93,12.74,3,2.92,1,"FALSE"
"3137",107,"no","yes",36,83,16.37,91,15.27,121,7.48,2,2.78,1,"FALSE"
"3138",58,"no","no",0,96,22.42,107,14.25,106,9.27,5,3.97,3,"FALSE"
"3139",91,"no","no",0,121,25.02,87,14.89,80,6.13,3,3.59,2,"FALSE"
"3140",13,"no","no",0,139,24.33,88,20.37,123,9.98,5,1.92,2,"FALSE"
"3141",104,"no","no",0,127,47.67,79,15.25,77,6.78,6,4.1,5,"FALSE"
"3142",93,"no","yes",31,85,40.32,100,18.11,87,8.67,4,2.89,1,"FALSE"
"3143",95,"no","no",0,95,31.31,101,15.44,113,6.45,4,3.46,2,"FALSE"
"3144",104,"no","no",0,141,18.55,140,15.9,100,9.75,4,2.7,3,"FALSE"
"3145",35,"no","no",0,115,23.48,82,13.45,118,9.71,2,2.78,5,"TRUE"
"3146",62,"no","no",0,94,31.76,92,17.65,98,8.78,4,2.38,3,"FALSE"
"3147",143,"no","no",0,112,26.42,92,24.73,91,10.28,5,3.75,1,"FALSE"
"3148",62,"no","no",0,91,41.7,130,10.45,102,10.28,4,2.3,4,"FALSE"
"3149",60,"yes","no",0,97,35,117,23.58,139,9.09,2,2.97,0,"TRUE"
"3150",41,"no","no",0,138,35.22,83,18.2,105,8.69,4,3.21,1,"FALSE"
"3151",34,"no","yes",14,100,25.76,126,21.14,120,8.99,5,2.89,2,"FALSE"
"3152",56,"no","no",0,112,37.72,122,23.65,85,12.96,5,1.92,0,"TRUE"
"3153",183,"no","no",0,100,32.3,78,20.96,107,13.69,4,2.57,1,"FALSE"
"3154",94,"no","no",0,111,37.54,67,13.28,89,8.46,4,2.84,2,"FALSE"
"3155",73,"no","yes",47,117,29.53,114,17.34,94,7.86,3,1.7,2,"FALSE"
"3156",123,"no","no",0,94,19.52,104,12.75,119,12.09,4,2.59,2,"FALSE"
"3157",64,"no","no",0,97,19.35,97,16.35,89,9.67,1,2.81,3,"FALSE"
"3158",127,"yes","no",0,60,24.34,159,15.26,122,7.73,4,1.67,4,"TRUE"
"3159",33,"no","no",0,111,31.35,110,17.32,100,10.68,5,2.51,3,"FALSE"
"3160",27,"no","no",0,67,38.66,115,21.08,109,2.76,6,2.11,1,"FALSE"
"3161",123,"no","no",0,99,38.08,80,17.91,75,10.44,5,0.57,0,"FALSE"
"3162",148,"no","no",0,95,36.75,105,15.78,143,13.5,5,2.7,2,"FALSE"
"3163",81,"no","no",0,121,22.08,105,19.56,123,6.32,3,3.59,0,"FALSE"
"3164",122,"no","yes",30,108,39.12,76,24.45,85,7.97,3,1.86,2,"FALSE"
"3165",52,"no","no",0,97,34.75,128,23.22,118,8.08,5,2.97,1,"FALSE"
"3166",91,"no","yes",44,101,36.82,98,14.71,95,10.89,3,2.46,1,"FALSE"
"3167",54,"no","no",0,85,42.08,93,19.16,132,10.99,2,2.75,2,"TRUE"
"3168",152,"no","no",0,93,38.78,106,11.59,107,8.88,2,2.43,1,"FALSE"
"3169",201,"no","no",0,110,38.4,86,25.42,81,11.31,4,3.02,1,"TRUE"
"3170",78,"no","no",0,115,17.6,102,10.02,94,9.05,3,3.24,4,"TRUE"
"3171",67,"no","no",0,70,19.64,143,21.44,91,9.4,6,2.03,0,"FALSE"
"3172",100,"no","no",0,125,37.2,102,12.61,97,12.5,6,2.62,1,"FALSE"
"3173",41,"no","no",0,67,38.05,74,20.81,156,10.07,5,3.32,3,"FALSE"
"3174",133,"no","no",0,71,24.45,131,15.64,132,12.4,4,3.48,3,"FALSE"
"3175",36,"no","yes",43,123,5.08,117,10.97,105,14.67,6,2.32,2,"FALSE"
"3176",51,"no","yes",28,121,47.04,99,17.31,88,11.08,3,2.24,0,"FALSE"
"3177",122,"no","no",0,128,24.04,70,12.44,75,5.54,4,2.19,0,"FALSE"
"3178",84,"no","yes",41,102,26.16,117,11.96,101,9.8,5,3.46,1,"FALSE"
"3179",91,"no","no",0,128,32.39,103,17.47,63,5.88,5,3.73,0,"FALSE"
"3180",110,"no","no",0,102,32.74,118,15.21,74,9.66,4,2.54,1,"FALSE"
"3181",91,"yes","no",0,115,25.81,116,8.81,86,7.03,4,3.29,1,"FALSE"
"3182",121,"no","no",0,74,36.65,98,16.4,103,6.48,4,2.73,5,"FALSE"
"3183",109,"no","no",0,100,30.6,103,19.47,105,6.27,8,2.11,3,"FALSE"
"3184",95,"no","no",0,116,26.74,77,16.79,111,5.77,4,2.27,2,"FALSE"
"3185",72,"no","no",0,88,33.41,129,13.48,118,12.12,3,1.84,0,"FALSE"
"3186",73,"no","no",0,130,40.85,83,13.81,136,10.44,3,3.21,0,"FALSE"
"3187",108,"no","no",0,126,32.86,85,13.15,98,7.87,6,2.54,3,"FALSE"
"3188",58,"no","yes",39,40,36.02,76,23.32,139,9.47,4,1.46,1,"FALSE"
"3189",148,"yes","no",0,111,37.18,133,13.23,62,12.48,5,2.21,1,"FALSE"
"3190",76,"yes","no",0,110,41.96,63,17.54,123,9.38,5,3.56,0,"TRUE"
"3191",103,"no","no",0,151,29.7,56,12.58,109,7.57,3,4.27,6,"TRUE"
"3192",87,"no","no",0,83,40.8,106,11.4,84,8.51,2,2.51,0,"TRUE"
"3193",35,"no","yes",37,76,30.8,98,15.1,136,10.26,3,1.35,2,"FALSE"
"3194",88,"no","no",0,67,19.33,127,14.03,142,6.37,3,2.92,1,"FALSE"
"3195",67,"no","yes",41,86,29.7,93,13.65,108,6.99,1,3.62,0,"FALSE"
"3196",77,"no","yes",29,89,35.89,97,19,106,6.68,9,2.62,2,"FALSE"
"3197",124,"no","no",0,108,28.78,91,15.18,82,10.9,3,3.29,1,"FALSE"
"3198",30,"no","no",0,107,42.06,76,14.95,90,12.93,2,3.05,0,"FALSE"
"3199",53,"no","yes",32,63,22.3,125,19.33,105,8.05,2,3.46,2,"FALSE"
"3200",152,"no","no",0,84,27.44,88,13.91,121,6.89,5,3.19,1,"FALSE"
"3201",100,"yes","no",0,98,18.22,122,7.38,117,7.03,4,2.62,1,"FALSE"
"3202",59,"no","yes",32,120,36.02,136,17.25,95,9.61,5,2.38,1,"FALSE"
"3203",143,"no","no",0,120,27.27,104,24.3,85,8.21,4,1.86,3,"FALSE"
"3204",142,"no","yes",40,101,39.22,88,21.83,92,11.88,3,1.73,1,"FALSE"
"3205",105,"no","no",0,96,39.54,117,21.54,101,6.93,9,2.84,1,"FALSE"
"3206",111,"no","no",0,90,50.1,72,25.04,121,11.7,3,2.92,1,"TRUE"
"3207",143,"no","no",0,107,22.68,117,19.03,85,8.12,13,2.75,1,"FALSE"
"3208",93,"no","yes",22,123,52.05,83,16.12,107,10.81,2,3.16,0,"FALSE"
"3209",79,"no","no",0,135,40.26,87,15.84,112,5.71,5,2.81,2,"FALSE"
"3210",68,"yes","yes",24,92,21.37,98,23.45,108,9.65,6,3.83,3,"TRUE"
"3211",93,"yes","no",0,114,28.63,127,23.46,48,8.83,3,3.08,1,"FALSE"
"3212",103,"no","no",0,134,12.05,112,11.43,164,7.6,6,3.24,2,"FALSE"
"3213",144,"no","yes",38,86,17.85,123,10.35,122,9.97,4,1,0,"FALSE"
"3214",93,"no","no",0,141,25.86,107,18.32,111,11.81,7,3.24,1,"FALSE"
"3215",149,"yes","no",0,79,30.75,83,16.57,109,8.9,9,2.38,3,"FALSE"
"3216",23,"no","yes",31,84,26.62,96,13.73,107,13.26,6,2.54,1,"FALSE"
"3217",221,"no","yes",24,85,30.69,92,19.05,103,9.26,3,0.65,0,"FALSE"
"3218",164,"no","yes",30,100,40.6,121,19.55,66,9.28,8,3.56,1,"FALSE"
"3219",104,"no","yes",18,66,30.96,65,18.16,108,8.69,9,3.62,2,"FALSE"
"3220",150,"no","yes",35,72,23.73,170,28.29,105,9.62,2,2.38,2,"FALSE"
"3221",184,"no","yes",12,76,34.05,105,21.56,93,6.72,5,2.75,0,"FALSE"
"3222",88,"no","no",0,94,26.1,118,21.39,99,8.2,6,2.3,1,"FALSE"
"3223",61,"yes","yes",29,119,21.79,83,14.59,114,11.29,6,3.16,3,"FALSE"
"3224",110,"no","no",0,145,27.12,101,17.2,96,11.52,2,4.51,2,"FALSE"
"3225",115,"no","no",0,101,38.49,60,23.53,82,9.6,4,3.32,3,"TRUE"
"3226",33,"no","no",0,81,42.82,96,16.54,87,9.5,3,2.27,2,"FALSE"
"3227",100,"no","no",0,117,44.97,111,16.49,111,11.82,4,2.03,2,"TRUE"
"3228",209,"no","no",0,105,26.13,87,16.03,95,9.04,2,2.89,0,"FALSE"
"3229",27,"no","no",0,81,39.46,101,17.92,87,7.44,6,4.05,5,"FALSE"
"3230",117,"no","no",0,86,34.32,96,18.05,98,7.96,10,2.11,1,"FALSE"
"3231",87,"no","no",0,79,31.77,105,15.52,90,6.44,14,1.13,1,"FALSE"
"3232",129,"no","yes",27,89,33.42,95,15.35,83,11.03,5,1.78,1,"FALSE"
"3233",142,"no","no",0,102,39.46,110,14.3,120,8.88,3,2.67,1,"FALSE"
"3234",112,"no","no",0,79,28.22,100,6.34,74,11.16,7,1.7,0,"FALSE"
"3235",75,"no","yes",28,96,34.1,111,13.95,153,7.63,5,0.68,1,"FALSE"
"3236",97,"no","yes",25,101,23.97,85,18.02,138,7.88,2,1.32,3,"FALSE"
"3237",121,"no","yes",34,95,41.65,66,18.44,125,5.06,8,2.03,0,"FALSE"
"3238",142,"yes","no",0,140,23.94,119,19.43,88,6.88,7,2.94,1,"FALSE"
"3239",121,"no","no",0,93,43.37,97,22.69,118,8.9,3,2.38,3,"TRUE"
"3240",87,"no","yes",33,99,21.25,81,20,95,9.69,7,2.75,2,"FALSE"
"3241",34,"no","no",0,65,30.7,99,23.83,105,13.16,3,1.35,1,"FALSE"
"3242",177,"yes","no",0,118,42.28,73,14.65,87,8.64,2,3.05,1,"TRUE"
"3243",58,"no","yes",30,111,30.28,109,20.12,118,11.88,2,2.27,0,"FALSE"
"3244",113,"yes","no",0,112,20.77,94,11.19,106,7.63,9,2.78,5,"TRUE"
"3245",101,"no","no",0,87,39.32,88,19.1,69,9.66,7,1.94,1,"FALSE"
"3246",89,"no","no",0,101,18.9,94,10.38,85,8.14,2,3.4,3,"FALSE"
"3247",77,"yes","yes",44,117,17.54,86,20.09,101,9.16,2,3.21,0,"TRUE"
"3248",146,"no","no",0,104,23.53,122,13.51,73,2.13,9,1.05,4,"TRUE"
"3249",93,"no","no",0,85,24.87,95,18.41,82,10.49,3,3.11,0,"FALSE"
"3250",160,"no","no",0,66,35.07,109,20.49,102,10.25,6,3.16,0,"FALSE"
"3251",55,"no","no",0,103,22.44,114,23.77,74,8.1,4,3.65,0,"FALSE"
"3252",88,"no","no",0,105,46.68,121,13.69,123,8.75,4,2.48,2,"FALSE"
"3253",63,"no","no",0,87,31.5,87,19.15,93,8.74,3,3.16,0,"FALSE"
"3254",127,"no","yes",24,69,26.32,105,15.06,102,9.34,4,2.43,1,"FALSE"
"3255",57,"no","yes",30,105,30.46,83,24.07,77,10.26,5,3.97,1,"FALSE"
"3256",138,"yes","no",0,61,48.65,60,15.91,114,6.58,4,2.97,2,"TRUE"
